"Name","It17_Plot.Area.d094","It17_Plot.Area.d100","It17_Plot.Area.d118","It17_Plot.Area.d132","It17_Plot.Area.d164","It17_Plot.Height.d094","It17_Plot.Height.d100","It17_Plot.Height.d118","It17_Plot.Height.d132","It17_Plot.Height.d164","It17_Plot.Volume.d094","It17_Plot.Volume.d100","It17_Plot.Volume.d118","It17_Plot.Volume.d132","It17_Plot.Volume.d164"
"X3156.11_AGL",0.214634371595727,0.31033217692131,0.94305959552819,1.4876812500062,1.84809641121601,0.0859626829624176,0.100583585600058,0.141218513250351,0.278356393178304,0.293678500652313,0.0182337652150352,0.0313949412941218,0.133397042746975,0.41648543654997,0.545847277089235
"CDC_Asterix_AGL",0.123792385597793,0.129244074005133,0.656046800596311,1.3091795950934,2.01213989723763,0.0814351513981819,0.104089925686518,0.086647242307663,0.212841739257177,0.29209578037262,0.00953974432856785,0.0133059633210278,0.0573126962994381,0.279664197102004,0.58774244094029
"CDC_Cherie_AGL",0.206153129031757,0.303072176569454,0.806554444135576,1.44351526494489,1.42908011229544,0.0813581645488739,0.0878571768601735,0.133136550585429,0.298778643210729,0.295790856778622,0.0162935194155367,0.026267815025355,0.108166308861137,0.431464196152002,0.427149554190482
"CDC_Glamis_AGL",0.235715089627969,0.375892381805487,0.819720062356668,1.29954604950585,1.28655058901079,0.0908927097916603,0.114260320862134,0.15359232823054,0.283183892567952,0.280352053642273,0.0210986176950889,0.0426335821732984,0.130482904333691,0.366701690429703,0.363034673525406
"CDC_Gold_AGL",0.324909066440765,0.370458334108069,0.96510849981606,1.47226573959569,1.45754308219973,0.0787643988927205,0.101853070159753,0.153261959552765,0.311118106047312,0.308006924986839,0.0248733607624865,0.0389930686956668,0.148991568486479,0.462963947031245,0.458334307560933
"CDC_Greenstar_AGL",0.263587928933064,0.479106158018307,1.06239411389668,1.5981854144125,1.58220356026837,0.0795928612351418,0.109935440123081,0.146053291857243,0.31755139430364,0.314375880360603,0.0213316647340698,0.0530957888209703,0.157499953079602,0.511985332521025,0.506865479195815
"CDC_Imax_AGL",0.306420168798066,0.484810717231319,1.08820036214303,1.52368742179745,1.50845054757947,0.0827160179615021,0.118896993498007,0.13100977241993,0.313349515199661,0.310216020047665,0.0251655201133494,0.0565317572004575,0.142589302917378,0.479378004304394,0.47458422426135
"CDC_Impower_AGL",0.403717989084126,0.557629362999517,1.17339256420695,1.72588277879592,1.70862395100796,0.0926515335838,0.127441182732582,0.155511145790418,0.336164017518361,0.332802377343178,0.0366183615017419,0.0693034236157023,0.184047296290359,0.579297028075006,0.573504057794256
"CDC_KR.1_AGL",0.27171193976432,0.350255746798283,0.840934957579092,1.31050360521362,1.35438301379271,0.0777446180582047,0.0898001020153363,0.128891617059708,0.287705739339193,0.294981403450171,0.020518903003366,0.0319549042243491,0.116732742777485,0.384273522183648,0.40550918697406
"CDC_LeMay_AGL",0.231413407372501,0.26465132913257,0.847670282230951,1.52463737933533,1.50939100554198,0.0842904299497604,0.110831543803215,0.115036606788635,0.294992630680402,0.292042704373598,0.0208077424981375,0.0302783948374252,0.100092932138253,0.45389004346489,0.449351143030241
"CDC_Maxim_AGL",0.269850761120963,0.262324504582491,0.915147292683301,1.54322751643437,1.87268345239155,0.0828342412908872,0.103179688254992,0.132476506133874,0.304156670967738,0.333684136470159,0.0216231765179122,0.0264337767610524,0.121091937656179,0.466409486413244,0.624260065010979
"CDC_QG.1_AGL",0.234976687208142,0.310890747407514,0.825826051382846,1.4249570493826,1.7110339791997,0.0871283039450645,0.0994277894496918,0.1259717370073,0.273083090782166,0.284237870375315,0.0205415586354518,0.032364770269169,0.105037288316874,0.400553681404887,0.487596016155158
"CDC_Red_Rider_AGL",0.24414099979692,0.387107143725787,1.07072824453944,1.64489839307155,1.62844940914084,0.0942231118679047,0.111909776926041,0.135763771831989,0.319685747226079,0.316488889753819,0.0231950698412756,0.0435793711694601,0.145241457020932,0.526580015051546,0.52131421490103
"CDC_Redcoat_AGL",0.225803765448722,0.227184736149451,0.911605422477658,1.51776340402464,1.69146250364278,0.0875484111408393,0.0859548921386401,0.144863511125247,0.289393275976181,0.366434852282206,0.0182181058834551,0.0190819070079384,0.131780381176774,0.440657232100918,0.620783222855546
"CDC_Redwing_AGL",0.192119471626296,0.316442309437264,0.864186981050892,1.40312601625033,1.38909475608782,0.0732871269186338,0.0883160506685575,0.126866012811661,0.282997667789459,0.280167691111565,0.0139851880446131,0.0267520937189669,0.111173081937357,0.396795045699673,0.392827095242676
"CDC_Robin_AGL",0.181790292422931,0.334571383449247,1.03469728412567,1.55780344216737,1.57448844021027,0.0763006657361984,0.0959047749638557,0.114527533451716,0.279474983612696,0.29735193858544,0.0145588448842461,0.0330229950021805,0.119033353385662,0.438549943067408,0.4706255949964
"CDC_Rosebud_AGL",0.115472481031972,0.150814337544375,0.593646631096603,1.26605965574025,1.50330376939724,0.0646794488032659,0.0743545827766259,0.10708824545145,0.23074925939242,0.281832903623581,0.007796153167374,0.0116032892938164,0.0636287004747825,0.293213106301423,0.423949027140302
"CDC_Rosetown_AGL",0.196193308823299,0.27509766713488,0.838608303720461,1.41859150851662,2.37845949957018,0.073891152938207,0.0932705377538999,0.120553061366081,0.263527005910873,0.315370142459869,0.0142779056246473,0.0254882075736511,0.100937531382536,0.376699617385873,0.753556396258294
"CDC_Rosie_AGL",0.160656475180949,0.215969700304431,0.716129716707943,1.18831836944137,1.61044403241025,0.0887920583287875,0.0992619891961416,0.115164833764235,0.243067026138306,0.338954389492671,0.0119261926219633,0.021757286702009,0.0819443648378106,0.319840477036677,0.536396495853293
"CDC_Rouleau_AGL",0.250647072094848,0.234307536750212,0.75108177819835,1.45481188055222,1.5885424376473,0.0724990094701449,0.0852999240159988,0.11008092512687,0.275916586319606,0.285293006896973,0.0172164468907022,0.0194788051561382,0.0824181261291539,0.402683440419248,0.45339206847234
"CDC_Royale_AGL",0.282942828104,0.454984602998594,1.18422834653309,1.77928133816454,1.78122232729856,0.0845139945546786,0.106964801748594,0.127395205199718,0.307678908109665,0.308792745272319,0.0238520916959335,0.0482556240180894,0.151104713166325,0.551866042172159,0.557007551835399
"CDC_Ruby_AGL",0.146118127660902,0.12333123930092,0.494668726785698,1.07491666318691,1.56938142786621,0.0773385837674141,0.0871370707949003,0.106798035403093,0.229904820521673,0.283287877837817,0.0109448528396279,0.0104822692911144,0.0536234614249599,0.255074124215641,0.449706477419611
"CDC_SB.1_AGL",0.246292450592411,0.377715984843967,0.989437029895478,1.63509220380184,1.6939995595003,0.0716166210671266,0.0933862601717313,0.138236865401268,0.29297544558843,0.30065447161595,0.0185611191932282,0.0362837178119337,0.137557271031675,0.483247619745422,0.515271129759108
"CDC_Sedley_AGL",0.360608120950234,0.432889109684985,0.956325627718615,1.52953075006972,1.51423544256902,0.0959931959708532,0.119814040760199,0.154472639163335,0.328435877958934,0.325151519179344,0.0325808261663775,0.053449776138648,0.152919826561847,0.513985259621471,0.508845407025256
"CDC_Vantage_AGL",0.356364571352197,0.3706642563998,0.921263737574738,1.45640730552547,1.44184323247021,0.0740443617105484,0.0863251810272535,0.148445564011733,0.306400020917257,0.303336020708084,0.0263081634539352,0.0315758114267746,0.139007498805048,0.447551482900697,0.44307596807169
"CN_105604_AGL",0.133118783806543,0.120107944076166,0.524343463232145,0.957257945385472,0.947685365931617,0.0809555823604266,0.116065539419651,0.110019244253635,0.237091531356176,0.234720616042614,0.00998124041619774,0.0137854650722827,0.0542544356517956,0.236818088695697,0.23444990780874
"CN_105605_AGL",0.101741156887662,0.197654897822903,0.834144648597967,1.46135112925972,2.25267950605804,0.0745022123058637,0.0867755338549614,0.114534839987755,0.223474830389023,0.265145560105642,0.00678480860036111,0.0160875184017075,0.0946678991000941,0.328319039250959,0.586299066482721
"CN_105715_AGL",0.26442678340371,0.384633906214409,0.910827813046069,1.454968069592,1.44041838889608,0.0892255355914434,0.117934286594391,0.123847186565399,0.272128760814667,0.26940747320652,0.0237266992666324,0.0450693514279442,0.111351205945418,0.394017156754825,0.390076985187276
"CN_105732_AGL",0.296995268381682,0.276787667457222,0.683078165505539,1.44475985653221,1.43031225796689,0.0864489947756131,0.0951143155495326,0.144837041695913,0.285554319620132,0.282698776423931,0.025757730794967,0.0260223353660726,0.0998601492683081,0.412360408760017,0.408236804672417
"CN_105767_AGL",0.142902529361006,0.234272284616831,0.789510217432506,1.38104872821722,1.607329565109,0.0808456453184287,0.111782538394133,0.129726270834605,0.289859374364217,0.276816386282444,0.0132811536234795,0.0282928776036141,0.102550822328761,0.399827344020715,0.52131563994384
"CN_105777_AGL",0.117671793756588,0.197859414446427,0.659486618419922,1.21513730315496,1.20298593012341,0.0839220310250918,0.0825832933187485,0.14289815723896,0.270884523789088,0.268175678551197,0.00992792107115081,0.0175755701794327,0.0945756100825378,0.336859678054688,0.333491081274141
"CN_105789_AGL",0.199804711170762,0.173435119799025,0.486494175531571,0.874537671844576,0.86579229512613,0.0869240934650103,0.108759589493275,0.110230378806591,0.24300162990888,0.240571613609791,0.0159541325316309,0.0173706402449268,0.0534089334462895,0.211700640058545,0.20958363365796
"CN_105791_AGL",0.253540630696729,0.156783901576556,0.566051689892274,1.14741026964193,1.13593616694551,0.0851510986685753,0.0935960623125235,0.110846305886904,0.240459511677424,0.23805491656065,0.0193795252650591,0.0132004268453953,0.0637450776102787,0.276683342653808,0.27391650922727
"CN_105862_AGL",0.4078229755537,0.538148756379915,1.19292144537808,1.69922332419669,1.7275205847945,0.0836491572360198,0.108091595272223,0.161868661642075,0.31754790743192,0.323434987366199,0.0319446808355198,0.0599823911937689,0.19093391874447,0.55259165521856,0.571686780942441
"CN_105863_AGL",0.17245406359152,0.307649953674326,0.829519364053479,1.32617509125517,1.65408154233722,0.099075011909008,0.117784010867278,0.164652690291405,0.279355098803838,0.301979313890139,0.0168773193178075,0.0380136437956406,0.1336030327041,0.402032085294016,0.502367100288575
"CN_105864_AGL",0.147067656114367,0.245292568847546,0.780424259632933,1.48788282939142,1.61747429945159,0.0789432985087236,0.109756819903851,0.120305995146434,0.256528024872144,0.261017922908068,0.0102825815013602,0.0248784589183718,0.0962659205793591,0.388042565203985,0.431987787888618
"CN_105865_AGL",0.237390748764005,0.403820797986298,1.03885313637145,1.59033092635119,1.57442761708768,0.0992858111858368,0.118800707161427,0.120540122191111,0.30197090903918,0.298951199948788,0.0233270996155542,0.0480881252467504,0.12494850339037,0.481401572748472,0.476587557020987
"CN_105866_AGL",0.290575618435333,0.405035397564598,1.1659420403504,1.7531337700497,1.7356024323492,0.0889113495747248,0.12016499787569,0.134777640302976,0.317277272542318,0.314104499816895,0.0241027268468077,0.0492866237033778,0.157968667956646,0.556246928089628,0.550684458808732
"CN_105895_AGL",0.141383134941982,0.211721678931533,0.713489089536057,1.20934147169875,1.19724805698177,0.0588418046633402,0.0675866690774759,0.110238236685594,0.253003656864166,0.250473620295525,0.00797923935353231,0.014750781812658,0.0831820601844341,0.311536697528665,0.308421330553378
"CN_106265_AGL",0.216418114939797,0.297047845733571,0.978175707952544,1.61266737626985,1.91884682063319,0.105313551922639,0.126447280248006,0.125368585189184,0.318534851074219,0.359612742761771,0.0223873381166224,0.0376376916899814,0.122414556725226,0.514696782290916,0.686661360082251
"CN_108369_AGL",0.50833691087868,0.615775643836425,1.22783435725234,1.77033616081183,1.75263279920371,0.0721746596197287,0.106956717868646,0.150853857398033,0.278057893117269,0.275277314186096,0.0358632866744789,0.0675689672683795,0.191586457351008,0.492565167534969,0.487639515859619
"CN_108370_AGL",0.119480947022998,0.176859920890238,0.60611655313632,1.27707385908923,1.82426411704428,0.0830231811851263,0.0984883531928062,0.119046922773123,0.28353987634182,0.320457249879837,0.00900254451732558,0.0165955941855718,0.0718596215851928,0.364204234934092,0.585634036056654
"Crimson_AGL",0.196395860862215,0.193450253998195,0.722427437728416,1.31188922501714,1.29877033276697,0.0758679248392582,0.0934382205208143,0.104518766204516,0.260933324694633,0.258323991447687,0.0146010274994249,0.0179216576115216,0.0755530672220156,0.342692893810464,0.339265964872359
"DPL_62_AGL",0.124726209768789,0.214564300988682,0.655628370854513,1.20646334264232,1.19439870921589,0.0859291702508926,0.104232840240002,0.12879974146684,0.296128799517949,0.29316751152277,0.0103306922661779,0.0219638109386299,0.0842504647492637,0.357286542752091,0.35371367732457
"Eston_AGL",0.280342496334836,0.375750769358931,0.966100031384181,1.47794974001881,1.56064078530141,0.0737780816853046,0.0948075825969378,0.117177384595076,0.286131153504054,0.285575893421968,0.0201489059221454,0.0354426217394476,0.117565035435806,0.429527747291864,0.452207420291883
"Gudo_AGL",0.367455678457247,0.502232714833971,1.21271041522711,1.77973949396684,1.76194209902718,0.0699639618396759,0.0993439257144928,0.128330830484629,0.310848623514175,0.307740137279034,0.0251759032502629,0.0498662314449859,0.157372190235427,0.559776108767883,0.554178347680204
"IG_1046_AGL",0.152980371772987,0.196991391629036,0.585349574970194,1.2448129940334,1.23236486409307,0.0756623620788256,0.100326639910539,0.105459628005822,0.262018963694572,0.259398774057627,0.0118283309792954,0.0199122968505242,0.0623342355028313,0.330347881864203,0.327044403045561
"IG_1706_AGL",0.249077825696192,0.196362202473423,0.674230673940601,1.26370158136389,1.25106456555025,0.0895426993568738,0.104347951710224,0.104452463487784,0.277241319417953,0.274468906223774,0.0243502741661054,0.0202252482536133,0.0701715523052557,0.354408429414081,0.35086434511994
"IG_1959_AGL",0.230957774357497,0.199260921224814,0.615901833273131,1.30009117580282,1.28709026404479,0.0877836669484774,0.101842078069846,0.115966759622097,0.268693968653679,0.266007028967142,0.0196181491979406,0.0202869406015744,0.0715330444255821,0.350035062596876,0.346534711970907
"IG_4258_AGL",0.154304409885756,0.181404805186908,0.625087292180462,1.12236016696554,1.11113656529589,0.0861962387959162,0.113288996120294,0.107009954750538,0.270379801591237,0.267676003575325,0.0125187533017972,0.0206965210836775,0.0675759707684925,0.306887348546759,0.303818475061291
"IG_4781_AGL",0.336336254999048,0.243874947043503,0.788335381383327,1.42958266980432,1.97319765863794,0.091776005923748,0.102179799228907,0.115941169361273,0.244306017955144,0.299768010775248,0.0286472783665486,0.0255120000473148,0.0913737992439842,0.354421395847325,0.596959701240507
"IG_858_AGL",0.147936426603092,0.229330228122376,0.701688902782519,1.38143816497509,1.36762378332534,0.0806052858630816,0.10091707855463,0.125910180310408,0.290367985765139,0.287464305907488,0.0117010972440612,0.0229923905276304,0.0896649098069534,0.406234694219956,0.402172347277756
"ILL_10657_AGL",0.219012683226194,0.424145982900576,1.10230944195736,1.53572994776921,1.52037264829152,0.0819632671773434,0.10091470927,0.140408180654049,0.303951069712639,0.300911559015512,0.018042869185023,0.0431897918588987,0.155226046714849,0.467923559759383,0.463244324161789
"ILL_10748_AGL",0.325002750938237,0.584383278548344,1.12628122637036,1.33423488072122,1.32089253191401,0.101595848798752,0.12940872212251,0.177310208479563,0.358260273933411,0.354677671194077,0.0329600748973929,0.0765302980097775,0.201838316628794,0.481317739072012,0.476504561681292
"ILL_11547_AGL",0.145563852626501,0.146166546878117,0.581159407457971,1.27071686635518,1.25800969769163,0.0922851537664731,0.105751054982344,0.117547248800596,0.265134955445925,0.262483605891466,0.0134969797522442,0.0163138206650423,0.0689166513267223,0.336478778714687,0.33311399092754
"ILL_11548_AGL",0.113809687010327,0.132568043706989,0.489373677280269,1.01238850884557,1.096438883671,0.060685774932305,0.0843332409858704,0.0850019690891107,0.217417528231939,0.229308772832155,0.00711591819746228,0.012831629096589,0.0478847465039998,0.248629571646156,0.268454118467134
"ILL_11553_AGL",0.238121128518863,0.180736309891618,0.732599067929498,1.11342180726447,1.10228758919183,0.0769010732571284,0.102187683184942,0.104863566656907,0.262457932035128,0.259833352714777,0.0175609339610646,0.0181967605898254,0.0771403164827341,0.297699122684622,0.294722131457776
"ILL_11555_AGL",0.0767836010147209,0.115974436074039,0.615365426260632,1.12158215570767,1.1103663341506,0.0734374870856603,0.0942499116063118,0.103738536437352,0.244728023807208,0.242280743569136,0.00594756526012665,0.0113074692228666,0.0660121544337504,0.276529447169588,0.273764152697893
"ILL_11557_AGL",0.139027747158299,0.233009573738928,0.856743318954052,1.3950477959609,1.3810973180013,0.0608974123994509,0.0865990370512009,0.130264967679977,0.295172234376272,0.292220512032509,0.00863213285187134,0.0202069291976359,0.110443330044188,0.41351833154832,0.409383148232837
"ILL_11558_AGL",0.124714948601762,0.220618000178317,0.564113736494901,1.09270352165603,1.08177648643946,0.0841222442686558,0.107336794336637,0.141118330260118,0.263816550374031,0.261178384870291,0.0113609318338569,0.0259147432608725,0.0852080232919876,0.287348754786752,0.284475267238885
"ILL_1220_AGL",0.281678983267022,0.205533465090929,0.513170003036273,0.906167095379915,1.728272376229,0.0783683657646179,0.101958706974983,0.106249071657658,0.22669479995966,0.230643711984158,0.0204998308486472,0.0209129519362385,0.0559122552043585,0.207678510402919,0.397630498491962
"ILL_1553_AGL",0.149649828231694,0.237622522515357,0.766751883501375,1.29972582107348,1.50835992421075,0.0870973728597164,0.100145772099495,0.122473694384098,0.247090026736259,0.251663885563612,0.0130651747446682,0.0231497811485764,0.0934006217006491,0.324516671175836,0.388447347305549
"ILL_1762_AGL",0.143408528365831,0.111018088422439,0.398306580730531,1.03418334259081,2.06600007746618,0.0727568839987119,0.0937612031896909,0.0696504476169745,0.195407301187515,0.235569790005684,0.0120108266475083,0.0100746673441314,0.0280327939628077,0.205024582882478,0.484988806484622
"ILL_1983_AGL",0.120560521627481,0.145187066274546,0.518990562254061,1.03825240753583,1.02786988346047,0.0870218699177106,0.0985667159159978,0.103505318363508,0.258117750287056,0.255536572784185,0.010838011398108,0.0138613604183605,0.0545179506306522,0.267294813718932,0.264621865581742
"ILL_213_AGL",0.106073624956629,0.159761115848283,0.598565707013604,1.2525219829472,1.23999676311773,0.0638808322449525,0.0811144361893336,0.109510203202566,0.284905274709066,0.282056221961975,0.006393587609013,0.0125575596261223,0.0653996163807797,0.356388026651799,0.352824146385281
"ILL_2194_AGL",0.254967296685767,0.335519331675033,0.783533607370535,1.41576530772064,1.63034573421624,0.069515864054362,0.0852382555603981,0.125521960357825,0.258533621827761,0.258962662716707,0.0176844843292842,0.0282596515055022,0.0994711796469486,0.369769990532968,0.417769558322186
"ILL_2507_AGL",0.271516994148927,0.241260040855531,0.779125421895121,1.35558858862251,1.34203270273628,0.0669666516284148,0.0848116129636765,0.128145468731721,0.289341807365417,0.286448389291763,0.0180112084951628,0.0209293349252332,0.10070190241453,0.39573685277363,0.391779484245894
"ILL_2580_AGL",0.220512802404351,0.239170407130555,0.725229489633653,1.37453973501102,1.3607943376609,0.0604961564143499,0.0764400288462639,0.130415310462316,0.266842926541964,0.264174497276545,0.0152863394913187,0.0183893519890543,0.0945813731866793,0.367459582551535,0.363784986726019
"ILL_28_AGL",0.272673244055346,0.443536616300408,0.957587327289282,1.46686541694996,1.45219676278046,0.0699144278963407,0.0979695344964663,0.126067511737347,0.299785802761714,0.296787944734097,0.0192383555606358,0.0433579160093913,0.120877742274645,0.439971763993212,0.435572046353279
"ILL_3025_AGL",0.144765462403054,0.144411905327878,0.609814992496887,1.27207889903844,1.25935811004806,0.0705229565501213,0.107122585177422,0.100373600920041,0.285015602906545,0.28216544687748,0.0100152261739568,0.0153343228168772,0.0625554879690979,0.365798469611864,0.362140484915746
"ILL_313_AGL",0.241966386343328,0.198871426001384,0.789111988847072,1.4747965504116,1.46004858490748,0.0709723023076852,0.0931887353459994,0.109900405009588,0.27518763144811,0.272435755133629,0.0160742849563837,0.0184005245677186,0.0863167310870322,0.405366119973608,0.401312458773872
"ILL_3347_AGL",0.121839616936969,0.177723496485881,0.69725444080621,1.21245448864012,1.20032994375372,0.0743807256221771,0.0802999921143055,0.108735797305902,0.263377785682678,0.260744007825851,0.00926412979751757,0.0140969263053357,0.0751732587205,0.326659688488835,0.323393091603946
"ILL_358_AGL",0.220698459464961,0.256793978611183,0.840622535898377,1.53157856056417,1.51626277495853,0.0834951549768448,0.10718929519256,0.138116657733917,0.300448258717855,0.297443776130676,0.0187491191761436,0.0270456270946701,0.116101495603746,0.459789710980283,0.45519181387048
"ILL_3597_AGL",0.102758456513316,0.151518232770432,0.764193376561751,1.44329734968497,1.42886437618812,0.0612441245466471,0.0760829895734787,0.0938938036561012,0.25192005187273,0.249400851354003,0.00627356980167881,0.0115470830528768,0.0744277974261053,0.366604458257052,0.362938413674481
"ILL_4164_AGL",0.127453367624709,0.206804752875524,0.746005775278683,1.37678746290115,1.36301958827213,0.0808328092098236,0.101293869316578,0.0985633159677188,0.275424361228943,0.272670117616653,0.010105706526359,0.0208691348092171,0.0736644877760065,0.38047602003861,0.376671259838224
"ILL_4400_AGL",0.326521821948118,0.423665598963407,1.10238440351023,1.80372689211153,1.78568962319042,0.0828917746742566,0.111356603602568,0.131405621767044,0.288430939118067,0.285546629726887,0.0269683077864022,0.050651982590479,0.148728893260563,0.520877309060335,0.515668535969732
"ILL_4605_AGL",0.365644253961006,0.605359430762534,1.17168400117774,1.59141717488294,1.57550300313411,0.108987549940745,0.140497734149297,0.186489035685857,0.331820865472158,0.328502656817436,0.0394819780011618,0.0885216591486193,0.218546291931011,0.530432514178654,0.525128189036867
"ILL_4609_AGL",0.104544781130695,0.151242297169389,0.628152693822745,1.24471967152508,1.72241661954261,0.0641124807298183,0.0831734463572502,0.0823517168561618,0.207632770140966,0.228420401612918,0.00684206991304727,0.012568603143185,0.0520896758094444,0.258623308949677,0.395955417225325
"ILL_4665_AGL",0.386447520668306,0.534079522978122,1.15175865666549,1.72550327880276,1.70824824601473,0.0902044425408045,0.132406825820605,0.146818255384763,0.305526514848073,0.302471249699593,0.03424198279554,0.0709812268748885,0.174060236194063,0.540988339701677,0.535578456304661
"ILL_4671_AGL",0.263652446190476,0.385401141205997,1.00667569036447,1.71440116207322,1.97671276985078,0.102751995126406,0.118369959294796,0.15700364112854,0.288702373703321,0.297581214209398,0.0260548753661654,0.0455671694737093,0.155754033094724,0.490901868879045,0.576189827824694
